"ILMN_1774874" "ILMN_1705769" "ILMN_1787897" "ILMN_2184373" "ILMN_1791759" "ILMN_1720048" "ILMN_1671509" "ILMN_1674563" "ILMN_1791447" "ILMN_1773352" "ILMN_2052511" "ILMN_1775501" "ILMN_1704321" "ILMN_1699651" "ILMN_1728106" "ILMN_1778457" "ILMN_1674167" "ILMN_1772674" "ILMN_1735208" "ILMN_1738725" "ILMN_1793988" "ILMN_1775822" "ILMN_1809813" "ILMN_1716608" "ILMN_2375879" "ILMN_1790149" "ILMN_2207504" "ILMN_3239965"
"X307" 11.44867401 7.330295317 11.6508694 10.61735671 14.9587595 8.744445077 11.3427577 8.58849812 7.07908755 13.64454806 6.910079267 15.48191468 7.081269225 12.90504773 12.99407436 13.35561776 8.885794395 6.974203287 7.125915462 7.387004809 7.257758942 8.803845985 7.024765265 7.025515507 7.650808188 7.033729611 6.218658845 9.574644862
"X308" 11.05647554 7.148368697 12.31926335 10.58267434 15.79096022 9.709140459 11.33230782 8.692441159 7.222083451 13.16275533 6.970966102 15.43446791 7.098081048 12.69274163 13.04298018 13.26057449 9.189116045 7.063705373 7.163625617 7.26343038 7.392999234 9.119174914 7.066233102 7.068755306 7.590536534 6.976344409 5.972044033 9.777238691
"X309" 10.98179269 7.287801405 12.51343678 10.71065243 15.2430405 9.737086654 11.40845291 9.227765556 7.115096827 13.33783779 6.829273392 15.52657037 7.03297709 13.06296974 13.14513156 13.10883282 9.217180836 7.140013389 7.228675916 7.310520782 7.103276476 9.267245985 6.99160065 7.11235928 7.619489015 6.972969345 6.343076574 9.801572637
"X310" 11.38031337 7.130912196 12.6774934 10.62577533 14.75837296 9.335482624 11.38620052 8.724419933 7.196747753 13.38606446 6.886244296 15.52562079 7.034976793 12.45946213 13.08893648 13.39834539 9.14521092 7.009063322 7.147796366 7.294256858 7.154082119 9.421867425 7.027480478 7.057633541 7.709544948 6.922780747 6.265793988 9.286146707
"X311" 11.12595464 7.15859246 12.51299908 10.55972439 14.69416477 9.27538591 11.42903491 8.557438138 7.056952554 13.64395308 6.903033838 15.52485064 7.051204751 12.72826078 13.17837528 13.28514286 8.993225852 6.992204996 7.193859363 7.418954029 7.14208551 9.638959525 7.010061578 7.255786952 8.01861733 6.964607809 6.157040048 9.119201403
"X312" 11.22389917 7.277923589 12.25690177 10.44920687 14.23681456 9.242546991 11.18693386 7.874796645 7.272986969 13.14526461 6.95393425 15.37306181 7.090945897 12.46313353 13.03778477 13.18774044 9.426456914 7.035898091 7.127611844 7.408220557 7.392771698 9.208068796 7.074630018 7.069108611 7.534460336 6.969080848 6.514886136 8.495102216
"X313" 10.43911327 7.369063932 12.16422548 10.72718335 14.74811826 9.639661286 11.36361487 8.386954478 7.300639991 13.14976259 6.877046772 15.47692341 6.97612821 11.91172138 12.94271536 13.24312387 9.35118412 7.080522773 7.296616101 7.344182182 7.409250094 9.132176617 7.019227114 7.048983343 7.583286674 7.079262614 5.856405666 8.791622733
"X314" 11.93962715 7.140045813 12.44635703 10.50868801 15.2639782 9.770722813 11.35207296 8.543257253 7.508321672 13.65620326 6.835700973 15.47780859 7.080704148 12.72132119 13.09519016 13.42803252 9.468616285 7.015948993 7.217717455 7.596355413 7.133693371 9.250424624 7.026198767 7.183064513 7.683966983 7.039385683 6.631477355 9.76512142
"X321" 11.47660008 7.188888929 12.10293291 10.62359165 14.66700175 9.747512947 11.21534459 8.200191395 7.113184918 12.63582227 6.900374949 15.37175952 7.06371727 12.22309266 13.00204705 13.30052743 9.406934538 7.04776516 7.337795031 7.253859841 7.306214825 9.354598078 7.028326537 7.079928611 7.791283051 7.076760478 5.926064263 8.544730276
"X323" 11.57132545 7.200480656 12.30680757 10.72523669 15.04299768 9.040514114 11.42372032 8.824248998 7.390542408 13.31337622 6.871959249 15.45807086 7.020331796 11.83653786 13.15278051 13.28264152 9.245003192 6.899230661 7.150773816 7.200636822 7.222790863 9.487129894 7.092944912 7.013157631 7.455484591 7.06099292 6.262979884 8.927707754
"X324" 11.32062736 7.13687646 12.10735989 10.84596896 15.16907429 9.543324954 11.55628307 7.736381918 7.333569077 13.34402141 6.832521297 15.58401396 7.084247085 11.98575189 13.26256924 13.26569966 8.955788392 7.204176303 7.353838139 7.362840953 7.303727347 9.487827759 7.060216942 7.024054527 7.943188203 7.144608817 6.370067818 9.106541685
"X325" 11.82710325 7.403465781 11.64423865 10.71333035 15.11777761 8.286053317 11.4565879 8.665575765 7.553671945 13.89434815 6.817453061 15.5929198 7.113540914 12.83689973 13.26686768 13.2254354 8.993674399 7.056898572 7.115895255 7.55775168 7.431349151 9.759221059 7.076322358 7.059047339 7.730823765 6.984282377 6.183244694 8.363620003
"X326" 10.82623304 7.109365934 12.35156728 10.69536442 15.66453022 9.375594194 11.4376731 9.740393168 7.494082513 13.69185228 6.93285481 15.58132882 7.059931679 12.26268842 13.15912752 13.27182444 9.059413651 7.010946281 7.119531988 7.528466403 7.382928321 9.679729687 7.014813556 7.133770775 7.932963561 6.971220692 6.565139531 9.20725411
"X327" 11.14048702 7.093268831 11.89907439 10.62635702 15.14852039 8.968619987 11.23480466 8.689638023 6.839070916 13.36180213 6.921413399 15.47824336 7.159812849 12.5595388 13.09142221 13.11322049 9.191976013 6.99299184 7.124474512 7.351354383 7.444735923 9.601181493 7.052429779 7.034614528 7.600204746 7.023701659 5.97353248 8.479586904
"X328" 12.2286285 7.288361391 11.47954726 10.66696872 15.01965563 8.915908458 11.43834762 9.043659621 6.963127609 13.32362798 6.840442925 15.41157464 7.078164455 11.97672328 13.15440114 13.31528444 9.379435223 7.01966477 7.184321795 7.241896732 7.309879365 9.085911102 7.227309323 7.034166006 7.62834511 7.095275554 5.88303805 8.92406761
"X329" 11.27664552 7.149511135 12.21663323 10.85186548 15.22456903 9.667004274 11.40853234 9.557159182 7.420935568 13.15700464 6.947336507 15.45983072 7.046649223 12.66240647 13.1501788 13.08079147 9.020174203 7.000014628 7.152094062 7.479344416 7.244271611 9.45031275 7.001808712 7.143519038 7.606328401 6.998323352 5.970943887 8.571930224
"X330" 10.76367115 7.25050659 12.28118828 10.93965508 14.83093863 10.13006539 11.26513843 8.917474687 7.062234257 11.56044663 6.869083192 15.45378085 7.218293598 11.2803655 12.96352798 13.19412001 7.786536746 7.020950334 7.263851186 7.483359638 7.164888004 8.114691107 7.033026731 7.069517786 7.990334294 6.93722439 5.939611588 12.27345994
"X331" 11.66787574 7.246444688 11.90820026 10.6603824 15.11434157 9.92198836 11.27841282 8.313555532 7.451795151 13.27806904 6.863427643 15.40084788 7.019477674 12.50953729 13.02817632 12.57155817 8.759490142 7.050060531 7.298869991 7.420415604 7.194106504 9.301165552 7.1177456 7.044194219 7.544561489 7.050060214 6.299262404 8.882244141
"X332" 11.03355835 7.201605525 12.19769094 10.84830933 15.23204058 9.747963631 11.48264061 8.717855028 7.0226301 13.56706822 6.897708958 15.61573109 7.010459699 12.03028662 13.26389873 13.16134648 8.188466939 7.053061147 7.287430522 7.534082916 7.157941187 9.68029593 7.067236648 7.066923933 7.783588067 6.985437853 6.830024225 8.938876873
"X333" 12.14791186 7.090795661 12.47994229 10.93606304 14.85059297 10.01138022 11.50311549 7.998740769 7.077244228 13.39413748 6.961527138 15.67566632 7.039693843 12.32979795 13.38263132 13.19792502 8.815644179 7.018439009 7.189925917 8.012487248 7.088794011 8.946397647 7.078046244 7.062276626 7.398869583 6.947910356 6.124682893 8.597670213
"X334" 10.85811576 7.153786833 12.4844817 10.54509659 14.67299983 9.704620331 11.2439265 9.930915344 7.547213192 12.96770855 6.971095693 15.41697893 7.050365428 12.41313137 13.15233148 13.19450104 8.636743319 6.987142533 7.118035543 7.985242397 7.214341174 8.236267044 6.902661315 6.95349795 7.323999513 7.01697035 6.299305962 8.560400127
"X335" 10.94656344 7.179855781 11.81239827 10.69532825 15.25933284 10.1098939 11.43591128 8.04215596 7.251107226 12.89937988 6.855584357 15.26658653 7.096382321 12.57419223 12.98737044 12.65281751 8.280547757 7.131163374 7.417770667 7.485939402 7.102117974 8.649694318 7.076874103 7.035836592 7.692991297 6.985735444 6.571216628 9.240249052
"X336" 11.75901516 7.180702978 12.93559712 10.75656927 14.99106624 10.03288981 11.43520676 9.409479598 7.6190159 13.19531064 6.804081135 15.4815557 7.05903652 12.70915067 13.20880003 13.20010986 9.626599048 7.07022599 7.3288829 7.600949679 7.199493544 9.236205601 7.043595931 7.113049481 7.812685372 7.049589079 6.396300697 8.889313996
"X337" 11.54701961 7.301632233 12.62526667 10.71113993 15.34322913 9.900997121 11.35121128 8.793424061 7.364195691 13.09983896 6.828014366 15.42655551 7.062602837 12.52788403 13.06439987 13.06535348 9.194706252 6.980279938 7.255664395 7.336305175 7.184002501 9.250868362 7.105939094 7.066104023 7.903868299 6.994424403 6.02576279 9.381878735
"X338" 11.06391192 7.250529888 12.07392785 10.83459763 15.3886898 9.903140084 11.34662936 8.744496616 7.50488096 13.37998788 6.89931687 15.50961555 7.018899741 12.6668006 13.20842838 12.78802545 9.312138511 6.998935899 7.381894262 7.561029129 7.114304736 9.471566078 7.314297918 7.173318288 7.678364768 7.054372523 6.002976796 9.561083433
"X339" 11.05881302 7.219784251 12.26174607 10.7361951 14.49251196 10.14812953 11.37371693 8.589201455 7.213189169 12.88306141 6.977294072 15.42769855 7.073726386 12.68809509 13.22110795 12.76283163 9.226974469 6.95450087 7.231655482 7.844605787 7.357732009 9.120554451 7.115589024 7.016886297 7.7995485 7.042716567 6.687893864 8.750837548
"X340" 11.7192619 7.271036463 11.5904292 10.60459662 15.19766896 9.774883559 11.22315712 9.375496877 7.180799793 13.05822777 6.899751544 15.36007992 7.153023209 11.7446625 13.1534432 12.67618975 9.190666082 7.138952034 7.139634197 7.412100897 7.173737404 8.798292314 7.218251325 7.03981452 7.632153627 7.101634195 6.66592264 9.045669092
"X341" 11.76976472 7.13133698 13.00667209 10.71587394 14.89963489 10.17833347 11.47040269 9.057438143 7.429866312 13.13374185 7.025068734 15.69682485 7.05489151 12.06235109 13.29877422 12.8742158 8.96515587 7.08075702 7.345043861 7.989999405 7.296747872 9.734942333 6.916173869 7.07711479 7.997472852 6.969150542 6.208633909 9.513514216
"X342" 10.89141659 7.167530074 12.19110364 10.73578678 15.03636348 9.75857347 11.36373985 9.299719557 6.965880129 13.27205921 6.810690226 15.54764599 7.161690698 11.97830791 13.16542461 13.08414229 8.037169222 6.945573972 7.21376503 7.635052685 7.199698104 9.268688107 6.954643016 7.090222649 7.94561119 6.996428667 5.890297154 9.144027966
"X344" 10.69973887 7.215763141 12.50230414 10.76804422 15.37506547 10.1140662 11.39880904 9.562183219 7.307753472 12.69175235 6.951631839 15.48422541 7.029995785 12.18737797 13.13806297 13.03259818 8.750345346 6.980925787 7.213808262 7.527767853 7.421331363 9.358257365 7.097735978 7.007896632 7.951821444 6.982456284 7.221757189 9.259342056
"X345" 11.19249267 7.090241113 12.40373044 10.79518503 12.71829969 9.64072639 11.53929516 9.41121743 7.002741698 12.72751518 6.901740877 15.70257179 6.929587559 11.63607167 13.27639039 13.19909257 8.241130427 7.02199946 7.351235673 7.812251183 7.27066023 9.430532893 7.220722886 7.088029014 7.727709935 6.969698802 6.169987113 8.591458472
"X346" 11.73671166 7.08308046 12.52803657 11.09338987 15.63438876 9.844818131 11.64526213 9.124295006 7.247146244 13.4443266 6.800254406 15.77296362 7.106462667 12.27716777 13.46356464 13.01296546 8.758981567 7.000838531 7.348306187 7.52771217 7.313450883 9.000971324 7.008055906 7.050067744 7.760359467 6.955722771 6.293689455 9.755472536
"X347" 11.2942172 7.154543948 12.52770651 10.78101824 15.69862769 10.00261227 11.50058418 8.388390317 7.411531634 13.51237711 6.962486157 15.61061502 7.126109614 12.99744706 13.1652864 12.80266476 8.176214459 7.037845357 7.2414498 7.487735713 7.410408574 8.641546868 7.083680861 7.276281432 7.719348423 7.001020315 6.566318167 9.974632571
"X348" 11.67745084 7.137263982 12.56903078 10.6248827 15.14960348 9.948945181 11.29945243 9.674776387 7.084412509 12.53753257 6.883608607 15.32030289 7.131257999 12.50953706 13.09593458 12.58806209 8.667939643 7.055583617 7.46403916 7.391842921 7.298603627 9.059057028 7.365657135 7.054440429 7.477672562 6.9918162 6.293026713 8.773509311
"X349" 11.08272163 7.123466007 12.17898776 10.68922996 15.37495883 10.17455129 11.44863026 8.97060597 8.094555857 12.78732016 6.844812506 15.55918254 7.072760767 12.26684678 13.21909893 12.98997081 9.097700945 7.023060658 7.130663351 7.324918249 7.453616033 9.305991861 7.0365781 7.089783639 7.848763476 6.987308647 6.787350911 10.08974315
"X350" 12.03489667 7.354265255 12.12961474 10.82482575 15.23690968 9.913081985 11.42831508 9.173744891 6.916407636 13.29606193 6.945721056 15.59790041 6.994427603 12.93857336 13.26461812 12.91127055 8.399649992 7.089542468 7.306114778 7.524495791 7.363887535 8.952175974 7.00219234 7.074908849 7.577660936 6.987362087 6.164812471 9.526814583
"X351" 11.49542208 7.204050691 12.51583032 10.85140466 14.51826169 9.457165427 11.64477169 8.918522296 6.934150413 12.89669406 6.937301886 15.72317497 7.033542241 12.89623424 13.27304738 13.12269653 9.062644968 6.979557325 7.134347312 7.660503598 7.28532079 9.316724458 7.218296338 7.063591935 7.735987102 6.952006883 6.690353664 8.890113938
"X352" 11.74642425 7.179544425 12.41403527 10.55927542 15.18021547 9.79547349 11.19100286 8.926089257 7.696108053 12.98166898 6.874668273 15.35916701 6.996204593 12.26298342 13.05135851 13.16344094 9.005013566 7.020484347 7.168898133 7.461897137 7.04005595 8.291804403 7.033616064 7.016130827 7.942292482 6.965629117 6.752775632 9.01883098
"X353" 10.93511629 7.116795555 12.386857 11.0160588 14.74826027 10.05757707 11.61355978 8.743940221 7.279790887 12.42323692 6.830359073 15.71974624 7.066613246 11.52956956 13.28943103 13.07791119 8.728923001 7.033990668 7.259903094 7.72435169 7.14846564 9.386550578 6.918522709 7.079126364 8.018639329 7.012916078 7.241793526 9.16118558
"X354" 11.41771653 7.176966675 12.97996862 10.98887517 15.81745184 10.16299951 11.53418856 9.183286613 7.182639585 13.04822911 6.765046124 15.81214694 7.026455708 12.86786621 13.31336407 13.27090526 8.996519691 7.033904299 7.152970282 7.496904579 7.189145584 8.509843388 6.827097551 7.127791498 7.99199629 6.937984975 6.193706303 10.48430135
"X355" 11.47139538 7.205854074 12.76742324 10.86753665 15.16710375 9.895241836 11.50574368 8.532026884 6.989914393 13.45301468 6.898031168 15.57421627 7.069306392 13.36071516 13.29543761 12.47105337 8.986363324 6.949744987 7.217601898 7.732948558 7.416902388 7.9112334 7.03331747 7.067987471 7.932441486 6.962106815 6.978182631 9.209826829
"X357" 11.37002764 7.112068089 12.48792704 10.74389948 14.45063785 9.762082239 11.30756522 8.88043164 7.379528945 12.89574185 6.821095951 15.39263987 7.072123816 12.66890838 12.94701098 12.60533725 9.094927936 6.991517202 7.224951662 7.275118161 7.326615025 9.288982595 7.088007935 7.041984278 7.667635232 6.994589924 6.718205156 9.564441977
"X358" 11.4145305 7.252069562 11.79640587 10.82873604 14.73675501 10.01306018 11.4732026 9.284198115 7.943054659 13.11351134 6.860748568 15.63675731 7.071442323 12.29232451 13.20010194 12.50678148 8.99241653 7.020527918 7.211768463 7.416152417 7.36693378 8.992648365 7.124330073 6.995912123 7.93423601 6.999501599 7.351991103 9.30125703
"X359" 11.08397302 7.240821579 12.65643758 10.82492669 15.14891251 9.629426113 11.51509083 8.534197327 7.130393159 13.31324597 6.923654082 15.59890038 7.074514882 12.77354896 13.26994306 13.05454272 8.971927206 6.998910773 7.241060239 7.507795218 7.304407462 9.579156338 7.073561754 7.086889992 7.940356489 7.092776468 6.116123662 9.326612257
"X360" 11.43423533 7.112255595 12.29142912 10.79474343 15.3773848 9.849910308 11.53816762 8.850604111 7.268543694 13.43339657 6.953484401 15.54064825 7.081079854 12.8926029 13.30990698 12.86478953 9.020848129 7.047255882 7.198198087 7.39239675 7.290019288 9.759298031 7.008834011 7.083880603 7.627099361 6.999624803 6.648430859 9.828945226
"X361" 11.87459881 7.167996337 12.58613289 10.72685502 15.23920233 9.995209527 11.4263333 9.347492054 6.997373945 12.75233655 6.904759881 15.54233179 7.10296613 11.81080245 13.15588146 12.55882846 9.191810844 6.926850072 7.335539284 7.398137131 7.235384769 9.537119771 6.981703956 7.086305775 7.608415584 6.988296603 6.133441553 9.240732445
"X362" 10.36078719 7.25356801 11.64317557 10.85826925 14.85867483 9.083968238 11.5336165 7.579447786 7.593995063 13.25644949 6.847855883 15.60609192 7.103722931 12.66954221 13.16602795 12.46081048 7.778739867 7.044270072 7.239922113 7.471681201 7.121440837 9.352596402 7.11407977 7.016392542 7.603152751 7.104399936 6.435010125 9.179432596
"X363" 11.36770919 7.15404234 12.43227892 10.86505037 14.03867385 9.028193822 11.45816707 8.920429657 6.930940199 13.20421499 6.878856024 15.54545049 7.045993163 12.26349345 13.20036016 12.95321654 9.462823795 7.029594978 7.143802648 7.629704772 7.30744533 9.051934376 7.067651195 7.021252655 7.668172312 6.955428646 6.541948003 8.167549422
"X365" 10.55364887 7.214747483 12.23782342 10.69751583 14.8017478 9.904486155 11.39413147 8.659158622 7.249117288 12.32325091 6.97404501 15.42158707 7.001762823 12.56656375 13.01747562 12.47185754 8.754804071 7.329392924 7.52272032 7.514195718 7.078981663 9.238114441 7.056632423 6.988590282 7.639343461 7.062936624 7.19177803 9.933876934
"X366" 10.8620751 7.311045608 11.4530606 10.68423824 15.19596178 9.944007198 11.29036247 9.553610698 7.004712397 12.27941019 7.037748125 15.32665867 6.982678159 11.9173709 13.00668282 12.48654052 8.436061994 6.975522746 7.459861936 7.180764657 7.108751701 8.21071461 7.149996364 7.006475581 7.618081301 6.976522286 5.988968709 12.66949428
"X367" 11.49042514 7.352045964 12.11875935 10.82497546 14.95528283 9.428079134 11.49222122 7.690399384 7.370499623 13.2055618 6.935949554 15.48682454 7.048802811 12.85922635 13.22716843 12.87252885 8.924674348 7.01077869 7.375590833 7.391298317 7.571322082 9.817916582 7.061506103 7.054464215 7.808437772 7.001741008 6.53596108 8.962893344
"X368" 11.297809 7.5744193 12.08632641 10.60407863 15.31705956 9.610896904 11.2539231 8.933190572 7.063467496 13.48439802 6.808096284 15.47804049 7.061221113 12.63374668 13.08511806 12.82772593 8.835105225 7.057748883 7.154816771 7.308516876 7.463220371 9.702939742 7.07729225 7.065149335 7.893909392 6.985462724 6.465767971 9.452711472
"X369" 10.93158891 7.226069161 12.75061632 10.72632848 15.91493411 10.15652279 11.48851765 9.934399202 7.57011391 13.45072418 6.876027416 15.59986595 7.010785498 13.09480145 13.23192004 12.99412931 8.507688399 7.035795626 7.45042291 7.385123135 7.30101607 8.871228105 7.048014873 6.982151364 7.724340234 7.095275511 6.565343046 10.35106983
"X371" 11.00615757 7.124098217 12.56798537 10.93650654 15.02203482 9.828052861 11.50482894 9.553122302 7.913881311 12.99459684 6.974971639 15.62400029 7.02814404 11.95510051 13.25138056 12.74696195 8.906816835 7.021848512 7.491567263 7.472000485 7.138103432 8.847672382 7.024472112 7.016003817 7.51432501 6.959141354 6.828741567 8.777713936
"X372" 10.21693174 7.171600113 12.77653678 10.90533879 14.60273254 9.512988445 11.45127129 9.370852645 8.006033505 12.84891394 6.854122561 15.62307362 7.046739224 12.51362677 13.0909311 13.0004165 8.86890899 7.00407636 7.75618525 7.252421675 7.031633485 8.910681781 7.016887559 7.025695858 7.844062517 7.093425227 6.18854431 8.74720413
"X373" 11.19649361 7.170720438 12.09471641 10.78062669 15.17726777 9.817862132 11.30167133 8.040003559 7.47369089 13.0381611 6.911116049 15.33840938 7.128480214 12.02465006 13.05088296 13.02514613 9.161105022 7.013210752 7.304200767 7.320794246 7.130657644 9.139911157 7.070226414 6.874890555 7.718365157 6.976014999 6.299414678 9.700636456
"X374" 10.34802008 7.169135502 12.10371337 10.74430469 13.61674603 8.986957735 11.38900474 8.895645533 7.083895735 13.04075347 6.897309849 15.56533488 7.068411532 12.72363938 13.09124826 13.03454834 9.346564835 7.091236185 7.208465612 7.541328533 7.360085583 9.145795078 7.04754819 7.07819361 7.838544304 6.96790668 6.077630345 8.44231611
"X376" 10.22351268 7.257704106 12.15954612 10.45308249 14.23370821 9.263397594 11.12392577 8.444592609 7.168188902 13.12833885 6.87384068 15.25767515 7.085464998 12.62480081 12.937965 12.69106854 9.172872453 7.056205525 7.337121839 7.357994414 7.1472749 8.926415579 7.065209992 6.979643922 7.516820258 7.018767409 5.820573855 8.699777917
"X378" 10.32850361 7.302572888 12.51347195 10.79040986 12.67873753 9.116416189 11.38729171 8.126170977 7.230281175 12.87013744 7.007776109 15.51310191 7.119107434 13.19023254 13.20103049 13.0405801 9.000359108 7.104164239 7.193173156 7.63125 7.512374015 9.65369756 7.073788788 7.184531547 8.022182768 6.943718861 5.971798516 7.815786691
"X379" 10.94961006 7.449881154 11.89566018 10.66052006 14.79492525 9.081547582 11.30710984 8.921858088 7.235658718 13.52502632 6.820160449 15.28614234 7.051163911 13.05710984 13.11474641 12.57542938 8.913526368 7.002866917 7.347469735 7.278953235 7.224860261 9.00296931 7.025622381 7.120374605 7.630751682 7.180327365 6.435853199 8.607329357
"X380" 9.942397038 7.177752144 12.34085972 10.64046419 14.95462634 9.305898462 11.46319843 8.880093311 7.427746291 13.22268539 6.841638858 15.51224602 7.025823195 12.65620677 13.13312004 13.00244142 8.857107305 7.050881565 7.30367831 7.346725354 7.146016987 9.149365097 7.070540219 7.131248415 7.773109668 6.957167792 6.171400173 9.026422048
"X381" 11.10380424 7.089019017 12.73107407 10.80952363 14.69424269 9.889261069 11.44818263 9.630187876 7.127840428 12.98080475 6.946092351 15.61607223 7.064252676 12.53034499 13.17765873 12.7364909 8.621097104 7.036279077 7.216849411 7.59542733 7.417213912 8.672818119 7.047286254 7.060567197 7.791294901 7.041400436 6.173292232 8.442294077
"X382" 10.04874684 7.345541862 12.3018903 10.6930605 14.30588774 9.714683989 11.3714668 8.851268281 7.206859385 12.96662703 6.864386404 15.36556497 7.124987232 12.56774715 12.99218773 12.54632772 9.064213164 7.044006673 7.09999488 7.487065511 7.203402421 9.043392655 7.026658493 6.914537257 7.323373111 7.004114451 6.15647195 9.101592313
"X384" 11.40398236 7.138837953 11.8406979 10.65736986 15.13384802 9.091693853 11.25722091 7.822144241 7.086067255 13.3679897 6.892663741 15.36598272 7.054874236 13.33816948 12.98666758 13.00918266 8.869456672 7.039022253 7.331841247 7.201833639 7.160265289 9.640954158 7.165862111 7.064617994 7.554483444 7.010274437 5.916927973 8.61542574
"X385" 11.1782495 7.137515036 12.60835787 10.80244642 15.53135311 10.1564835 11.46190148 9.142568311 7.706014328 13.27138273 6.736225614 15.65554022 7.05854406 12.9701676 13.22681806 12.67465647 8.172229071 7.038233366 7.181413799 7.343398056 7.566008129 8.497681434 7.150388693 7.129220682 8.0246085 6.971863356 5.865370444 10.97765721
"X387" 11.23014685 7.301771372 12.47896021 10.63336405 14.47342178 9.616138585 11.50728362 8.7043404 7.070619829 13.14940648 6.93907582 15.56963094 7.042663363 12.61846399 13.20625411 13.12274177 8.877939272 7.003718486 7.17595085 7.487325378 7.018361717 9.121494721 7.063140971 7.090600054 7.646528607 6.998830906 5.968892548 8.838944773
"X390" 10.98627681 7.144330036 12.20549795 10.76904173 14.23899568 10.02192311 11.46394316 7.740997019 7.017654979 13.18062326 6.934051396 15.52408487 7.07710321 12.35268526 12.99249685 12.67910504 8.551645495 7.02927104 7.603707522 7.694253284 7.121660926 8.933108719 6.995603889 7.034591456 7.982418251 6.975319987 6.43721833 8.45712381
"X392" 10.30519621 7.361826323 11.6557799 10.73064122 11.92819675 9.693083504 11.206895 7.768246073 7.063581425 12.42983504 6.960888011 15.2912602 7.056088227 12.20904026 12.7538053 12.72318358 8.593949922 7.131093773 7.409193832 7.175373657 7.159440381 9.22359219 7.22202636 7.012460289 7.554605365 6.969641014 5.998032156 9.050527621
"X393" 10.08197153 7.175973431 12.28579914 10.59142176 12.03198531 9.276862738 11.15746823 8.772434635 6.89529037 11.34826002 6.853805017 15.30359497 7.076144024 11.66084567 12.93745536 12.75804816 7.694899266 7.058199958 7.224502782 7.588399193 7.192290849 8.924327451 7.060614089 7.000311411 7.923571206 6.895445715 5.963376673 7.767775253
"X394" 10.4097133 7.335231758 12.33486224 10.93661745 14.98634686 9.375005896 11.49850273 9.829760335 7.062650453 12.44093448 6.972293163 15.63539346 7.089069098 12.28514747 13.23613171 13.43802147 9.166106409 7.03038354 7.458198635 7.485979449 7.218173106 9.095120552 6.99166867 7.079171906 8.038550393 6.918267058 6.306359136 9.423180377
"X395" 11.20798967 7.195915767 11.97734721 10.60524455 14.76864269 9.415750512 11.24523645 8.317795908 7.25030438 12.74910607 6.927475739 15.34459645 7.025481417 12.15273671 13.01120363 12.70008657 8.771002854 6.998075593 7.170662155 7.653196904 7.122136251 8.695569038 7.331397027 7.065949744 7.946616784 7.135609449 6.446738711 8.727114419
"X396" 10.31806761 7.123446162 12.42484153 10.57416866 12.62731765 8.977835711 11.29588469 9.595127857 6.993061629 12.98971098 6.710271765 15.42097562 6.953487967 11.38410964 13.00944155 13.12177265 8.907622334 6.977458381 7.399961033 7.53332007 7.101386543 8.721155544 7.126305761 7.070990038 7.82811534 7.04707294 6.154929279 8.002559292
"X397" 9.985656394 7.135465271 12.34766543 10.58955089 12.73073431 9.599115696 11.04120839 8.670458088 6.925091672 11.55133288 6.864757294 15.27812251 7.045440241 11.82945644 13.02369511 12.88189043 8.637542714 7.019489676 7.505768585 7.535696963 7.257273781 8.829027744 7.065407665 7.002120556 7.580934695 6.950931817 5.971180622 7.818436253
"X399" 11.07187598 7.465845424 12.34491845 10.95492296 15.67689951 9.829718688 11.51917534 9.076177805 7.27717093 12.96844782 6.905944496 15.67804426 7.017125355 11.77862519 13.43138586 13.18031306 8.781970947 6.992822789 7.23179921 7.903473409 7.025931327 9.14186225 7.027690941 7.02220726 8.417633453 6.952862089 6.626135851 9.391880268
"X400" 10.6396841 7.24999274 12.67719188 10.74596605 12.39676318 9.909879169 11.29705691 8.734000439 7.028501683 11.5022123 6.921054178 15.35779548 7.209039415 12.18419581 12.59946067 12.56814238 7.980250338 7.044863143 7.161347992 7.348517523 7.02267514 8.366249518 7.167046434 7.037152442 7.84621476 6.972987131 5.839844004 8.866739248
"X401" 11.26640705 7.43757306 12.53844862 10.72275957 15.73196904 10.19284544 11.35386888 9.47276623 7.701311628 12.83962683 6.911985729 15.48412665 7.084008051 12.7504082 12.7209763 12.69016697 8.723269963 6.99982175 7.236896227 7.082770097 7.055732286 9.279951895 7.038967621 6.991087852 7.794175056 6.945617617 6.671621797 10.86772043
"X402" 10.80339505 7.187040645 12.40071293 10.7017834 15.22580162 9.67221871 11.33720692 9.115905513 7.336355278 13.27588591 6.966169104 15.34360824 6.984167208 12.4303395 12.93736351 12.77170588 9.074526128 7.05645724 7.399825778 7.262086715 7.273813142 9.11960615 7.042861917 7.029469087 7.485924922 6.976763629 6.264025831 8.791293348
"X403" 11.17840999 7.138434709 12.00518883 10.72239668 14.77154094 9.528519197 11.2798307 7.55978847 6.898560822 13.2232519 6.943678026 15.328275 6.999691302 12.4104533 13.0111019 12.69222586 8.900957241 7.017403788 7.378090696 7.431046329 7.250845398 9.430932942 7.007227611 7.080827502 7.642456377 6.974533509 6.299795838 8.567068038
"X404" 11.46186867 7.171035954 11.84883063 10.68710675 15.49739076 9.822509371 11.48506805 7.464972418 7.244085412 13.48622783 6.888993964 15.39893014 7.069302931 12.49713326 13.06952067 12.67717677 8.02067654 7.013374868 7.376410639 7.189410927 7.19684932 9.413402214 7.026410145 7.043249057 7.476917508 6.998236845 6.710487088 9.467318769
